file,prompt_tokens,completion_tokens,total_tokens,input_cost,output_cost,total_cost,pricing_type
0016a4aa-8af7-88a0-f219-85cfb882b306,14480,429,14909,0.0039096,0.0004719000000000001,0.0043815,regular
00265021-2808-3df0-d2f8-beb1ed0a1f60,14404,465,14869,0.0038890800000000005,0.0005115,0.00440058,regular
0034c25a-83aa-3fea-9996-6ddabb7e262d,14360,387,14747,0.0038772,0.0004257,0.0043029,regular
00522cbc-33d7-7a65-a2e3-7c919b45266a,14598,398,14996,0.00394146,0.00043780000000000007,0.00437926,regular
007f6e1d-cd69-45f7-724c-c3aac0443c6f,14406,628,15034,0.0038896200000000003,0.0006908,0.00458042,regular
01106555-3417-b4e5-d829-980b957baa25,13844,392,14236,0.0037378800000000003,0.0004312,0.00416908,regular
011a2f5d-5a8e-fae1-5eb7-c30b9b9f3f08,14203,418,14621,0.0038348100000000006,0.00045980000000000006,0.004294610000000001,regular
0152dfec-aaad-19aa-805c-537750ee0e61,14147,469,14616,0.00381969,0.0005159,0.00433559,regular
015715ac-bdac-be5e-87fa-deea8613adad,14638,429,15067,0.00395226,0.0004719000000000001,0.00442416,regular
015751f2-add7-cc5c-49e6-32fb75075388,14439,491,14930,0.0038985300000000003,0.0005401000000000001,0.004438630000000001,regular
016171e8-feb5-6feb-7de9-113b42fd8059,13704,409,14113,0.00370008,0.00044990000000000004,0.00414998,regular
016fad8f-e9a6-5cd7-3d5e-f6891999ec55,13987,370,14357,0.00377649,0.000407,0.00418349,regular
017e1a20-de40-e827-9aa8-317fada56bf5,14356,530,14886,0.0038761200000000003,0.0005830000000000001,0.0044591200000000004,regular
018c735b-278a-7f93-7778-c90859b2b10d,14124,488,14612,0.00381348,0.0005368,0.00435028,regular
018e29cd-2942-8472-37a7-a1a5b7d1c009,13852,433,14285,0.00374004,0.00047630000000000003,0.00421634,regular
01973a1d-a0bb-6d5b-758c-60bb58f6fe94,13691,447,14138,0.00369657,0.0004917000000000001,0.00418827,regular
019c6ed6-05b2-b831-a98b-de1379260fc4,14151,381,14532,0.0038207700000000002,0.00041910000000000005,0.004239870000000001,regular
01c660b6-378f-2f00-bdd3-97ac200c19e1,14567,515,15082,0.00393309,0.0005665000000000001,0.00449959,regular
01d6eb09-3d1d-bb27-6d48-94f1c4f46f6d,14141,367,14508,0.0038180700000000007,0.0004037,0.0042217700000000006,regular
01e8b747-4832-fc9a-9859-46162eb14ecc,14352,459,14811,0.00387504,0.0005049000000000001,0.004379940000000001,regular
01f84c6c-f978-eb52-6e97-052a5227e394,14494,492,14986,0.00391338,0.0005412,0.0044545800000000005,regular
021509d6-a57d-7aa6-7e7f-ff9ccf8336bf,14776,505,15281,0.00398952,0.0005555000000000001,0.00454502,regular
021cde41-0a9e-2efb-2704-b1d077d9d7cc,14820,486,15306,0.0040014000000000004,0.0005346,0.004536,regular
0249e048-a83d-c30b-358f-6f90ea73f7e6,14113,381,14494,0.0038105100000000005,0.00041910000000000005,0.004229610000000001,regular
028bffa2-3b89-2a3a-ee4f-5f88ed4fa6d3,14780,385,15165,0.0039906,0.0004235,0.004414100000000001,regular
02ca2334-e1ac-7278-c624-1dd7bfc3194f,14050,445,14495,0.0037935000000000004,0.0004895,0.004283,regular
02cd1061-eaad-0cdd-191f-5f03592e4442,14187,570,14757,0.00383049,0.0006270000000000001,0.004457490000000001,regular
02d0c54c-8ba2-b7a8-c907-44f385d21df2,13987,463,14450,0.00377649,0.0005093,0.00428579,regular
02e21285-0787-5bf1-29be-86e5bf2ad4ce,14060,444,14504,0.0037962,0.0004884,0.0042846,regular
02e3cde9-6885-6c80-2aac-028c785a12fe,14881,622,15503,0.004017870000000001,0.0006842000000000002,0.004702070000000001,regular
02ee1567-eb43-daae-dc2f-74f3daf2f721,14947,516,15463,0.004035690000000001,0.0005676,0.00460329,regular
038548e6-9c0c-76f5-6de0-e2cac5b96366,14060,396,14456,0.0037962,0.0004356,0.0042318,regular
03cc80a6-a1b2-2eaa-a6ff-898a735486d3,14407,438,14845,0.00388989,0.00048180000000000006,0.00437169,regular
03d33abb-a028-b6c4-a29d-e9c59b6718c5,5668,790,6458,0.0015303600000000001,0.0008690000000000001,0.00239936,regular
03de0a10-b3df-0237-a7a5-852ae5a23caf,13772,498,14270,0.00371844,0.0005478,0.00426624,regular
0414da66-f466-3b00-8b0b-1bbebe08a2ca,14195,424,14619,0.00383265,0.00046640000000000006,0.0042990500000000004,regular
04556e68-aaa3-a782-e9dc-221d069b3c90,13702,408,14110,0.0036995400000000003,0.0004488,0.00414834,regular
04644147-aac4-2166-b8e1-29587682fc64,13866,390,14256,0.00374382,0.000429,0.00417282,regular
046fcd1c-4cca-a5b8-bddc-3ed2636e9d3f,14285,506,14791,0.0038569500000000005,0.0005566000000000001,0.0044135500000000005,regular
0489c074-2508-fbe1-cf92-e212ab4a67b5,14130,422,14552,0.0038151,0.00046420000000000006,0.0042793,regular
04b71f88-3312-72db-5029-1d159876130d,14266,442,14708,0.00385182,0.00048620000000000005,0.004338020000000001,regular
04bab739-5cff-b2cc-9de6-f0acbd0625a3,13868,411,14279,0.0037443600000000004,0.00045210000000000004,0.004196460000000001,regular
04efa3fb-0160-33c9-9968-af7e1145131f,4545,450,4995,0.0012271500000000002,0.000495,0.0017221500000000002,regular
0562f566-392d-7e87-941d-1e697b02d209,14120,414,14534,0.0038124000000000005,0.0004554,0.0042678,regular
05685b16-5165-9f26-8495-84622cbf011c,14093,422,14515,0.00380511,0.00046420000000000006,0.00426931,regular
05737984-7efc-9081-6f44-f331997f514b,14045,531,14576,0.00379215,0.0005841,0.00437625,regular
057609a1-5593-cf51-2994-4586c346fc02,14337,686,15023,0.0038709900000000004,0.0007546,0.004625590000000001,regular
059835b6-f89c-9cd8-6204-74e968d2f45e,13978,417,14395,0.0037740600000000005,0.00045870000000000004,0.00423276,regular
05df9eb7-cfa3-8dfe-a526-68756db0226e,14279,442,14721,0.00385533,0.00048620000000000005,0.0043415300000000006,regular
05eeae35-0bd7-1ae7-a020-68b4432d4637,14497,405,14902,0.00391419,0.0004455,0.004359689999999999,regular
05fff514-3efd-ecc4-6316-3315414f41b9,13682,415,14097,0.0036941400000000003,0.00045650000000000004,0.004150640000000001,regular
06172016-fa4a-c28c-88a4-97df5ab6ffc0,14131,652,14783,0.0038153700000000002,0.0007172000000000001,0.0045325700000000005,regular
063900c0-7a48-ff52-820c-54b43b504312,14340,397,14737,0.0038718000000000003,0.00043670000000000004,0.004308500000000001,regular
06c563d8-6e65-b3d6-f890-07cc4f75391f,13525,513,14038,0.0036517500000000005,0.0005643,0.004216050000000001,regular
06c6be24-b293-385d-543d-8a73e9c089fc,14157,441,14598,0.00382239,0.00048510000000000003,0.004307490000000001,regular
06c7c883-cf6f-db2b-fc43-72fd2dfc0720,13963,626,14589,0.0037700100000000003,0.0006886000000000001,0.00445861,regular
06ea48c3-757e-c7dc-fc4e-eacccf5b878e,14050,399,14449,0.0037935000000000004,0.00043890000000000004,0.004232400000000001,regular
