file,prompt_tokens,completion_tokens,total_tokens,input_cost,output_cost,total_cost,pricing_type
0016a4aa-8af7-88a0-f219-85cfb882b306,4455,357,4812,0.00033412499999999995,0.0001071,0.00044122499999999995,discount
00265021-2808-3df0-d2f8-beb1ed0a1f60,4495,430,4925,0.00033712499999999997,0.000129,0.00046612499999999996,discount
0034c25a-83aa-3fea-9996-6ddabb7e262d,4392,383,4775,0.0003294,0.00011489999999999999,0.00044429999999999996,discount
00522cbc-33d7-7a65-a2e3-7c919b45266a,9546,528,10074,0.00071595,0.0001584,0.0008743500000000001,discount
007f6e1d-cd69-45f7-724c-c3aac0443c6f,4406,513,4919,0.00033045,0.0001539,0.00048435,discount
01106555-3417-b4e5-d829-980b957baa25,3981,381,4362,0.000298575,0.00011429999999999999,0.00041287499999999994,discount
011a2f5d-5a8e-fae1-5eb7-c30b9b9f3f08,4228,389,4617,0.0003171,0.0001167,0.00043380000000000003,discount
0152dfec-aaad-19aa-805c-537750ee0e61,4225,375,4600,0.00031687499999999994,0.0001125,0.00042937499999999996,discount
015715ac-bdac-be5e-87fa-deea8613adad,4657,417,5074,0.00034927499999999997,0.0001251,0.00047437499999999997,discount
015751f2-add7-cc5c-49e6-32fb75075388,4452,401,4853,0.0003339,0.0001203,0.0004542,discount
016171e8-feb5-6feb-7de9-113b42fd8059,3865,384,4249,0.000289875,0.0001152,0.00040507499999999997,discount
016fad8f-e9a6-5cd7-3d5e-f6891999ec55,4158,412,4570,0.00031185,0.0001236,0.00043545,discount
017e1a20-de40-e827-9aa8-317fada56bf5,4448,431,4879,0.0003336,0.0001293,0.0004629,discount
018c735b-278a-7f93-7778-c90859b2b10d,4227,398,4625,0.00031702499999999997,0.0001194,0.00043642499999999994,discount
018e29cd-2942-8472-37a7-a1a5b7d1c009,3979,393,4372,0.000298425,0.00011789999999999999,0.000416325,discount
01973a1d-a0bb-6d5b-758c-60bb58f6fe94,3891,313,4204,0.000291825,9.39e-05,0.000385725,discount
019c6ed6-05b2-b831-a98b-de1379260fc4,4249,384,4633,0.000318675,0.0001152,0.00043387499999999996,discount
01c660b6-378f-2f00-bdd3-97ac200c19e1,4587,424,5011,0.000344025,0.0001272,0.000471225,discount
01d6eb09-3d1d-bb27-6d48-94f1c4f46f6d,9214,571,9785,0.00069105,0.0001713,0.00086235,discount
01e8b747-4832-fc9a-9859-46162eb14ecc,4319,391,4710,0.00032392499999999997,0.0001173,0.00044122499999999995,discount
01f84c6c-f978-eb52-6e97-052a5227e394,4482,358,4840,0.00033614999999999996,0.0001074,0.00044354999999999997,discount
021509d6-a57d-7aa6-7e7f-ff9ccf8336bf,4796,406,5202,0.00035969999999999996,0.00012179999999999999,0.00048149999999999994,discount
021cde41-0a9e-2efb-2704-b1d077d9d7cc,4751,395,5146,0.000356325,0.0001185,0.000474825,discount
0249e048-a83d-c30b-358f-6f90ea73f7e6,4173,357,4530,0.00031297499999999995,0.0001071,0.00042007499999999995,discount
028bffa2-3b89-2a3a-ee4f-5f88ed4fa6d3,4788,385,5173,0.00035909999999999995,0.00011549999999999999,0.00047459999999999994,discount
02ca2334-e1ac-7278-c624-1dd7bfc3194f,4149,371,4520,0.00031117499999999996,0.0001113,0.00042247499999999996,discount
02cd1061-eaad-0cdd-191f-5f03592e4442,4266,407,4673,0.00031995,0.0001221,0.00044205000000000004,discount
02d0c54c-8ba2-b7a8-c907-44f385d21df2,4103,393,4496,0.00030772499999999996,0.00011789999999999999,0.00042562499999999995,discount
02e21285-0787-5bf1-29be-86e5bf2ad4ce,4144,366,4510,0.0003108,0.0001098,0.00042060000000000003,discount
02e3cde9-6885-6c80-2aac-028c785a12fe,4800,483,5283,0.00035999999999999997,0.0001449,0.0005049,discount
02ee1567-eb43-daae-dc2f-74f3daf2f721,4935,380,5315,0.000370125,0.000114,0.000484125,discount
038548e6-9c0c-76f5-6de0-e2cac5b96366,4153,365,4518,0.00031147499999999997,0.00010949999999999999,0.000420975,discount
03cc80a6-a1b2-2eaa-a6ff-898a735486d3,4373,421,4794,0.000327975,0.00012629999999999998,0.00045427499999999997,discount
03d33abb-a028-b6c4-a29d-e9c59b6718c5,4776,730,5506,0.0003582,0.00021899999999999998,0.0005771999999999999,discount
03de0a10-b3df-0237-a7a5-852ae5a23caf,3954,333,4287,0.00029654999999999997,9.99e-05,0.00039644999999999996,discount
0414da66-f466-3b00-8b0b-1bbebe08a2ca,4294,354,4648,0.00032205,0.00010619999999999999,0.00042825,discount
04556e68-aaa3-a782-e9dc-221d069b3c90,3905,369,4274,0.000292875,0.00011070000000000001,0.000403575,discount
04644147-aac4-2166-b8e1-29587682fc64,3988,340,4328,0.0002991,0.000102,0.0004011,discount
046fcd1c-4cca-a5b8-bddc-3ed2636e9d3f,4344,368,4712,0.00032579999999999995,0.0001104,0.0004362,discount
0489c074-2508-fbe1-cf92-e212ab4a67b5,4226,374,4600,0.00031695,0.00011219999999999999,0.00042915,discount
04b71f88-3312-72db-5029-1d159876130d,4351,440,4791,0.000326325,0.000132,0.000458325,discount
04bab739-5cff-b2cc-9de6-f0acbd0625a3,4006,405,4411,0.00030045,0.00012149999999999999,0.00042195,discount
04efa3fb-0160-33c9-9968-af7e1145131f,3863,369,4232,0.000289725,0.00011070000000000001,0.00040042500000000004,discount
0562f566-392d-7e87-941d-1e697b02d209,4180,334,4514,0.0003135,0.0001002,0.00041369999999999997,discount
05685b16-5165-9f26-8495-84622cbf011c,4264,491,4755,0.0003198,0.0001473,0.0004671,discount
05737984-7efc-9081-6f44-f331997f514b,4148,413,4561,0.00031109999999999997,0.0001239,0.00043499999999999995,discount
057609a1-5593-cf51-2994-4586c346fc02,4466,619,5085,0.00033495000000000004,0.0001857,0.00052065,discount
059835b6-f89c-9cd8-6204-74e968d2f45e,4074,402,4476,0.00030555000000000003,0.0001206,0.00042615000000000003,discount
05df9eb7-cfa3-8dfe-a526-68756db0226e,4390,408,4798,0.00032924999999999995,0.0001224,0.00045164999999999995,discount
05eeae35-0bd7-1ae7-a020-68b4432d4637,4481,392,4873,0.00033607499999999997,0.00011759999999999999,0.00045367499999999996,discount
05fff514-3efd-ecc4-6316-3315414f41b9,3869,333,4202,0.000290175,9.99e-05,0.000390075,discount
06172016-fa4a-c28c-88a4-97df5ab6ffc0,4278,544,4822,0.00032084999999999997,0.00016319999999999998,0.00048405,discount
063900c0-7a48-ff52-820c-54b43b504312,4310,414,4724,0.00032324999999999997,0.00012419999999999998,0.00044744999999999995,discount
06c563d8-6e65-b3d6-f890-07cc4f75391f,3744,390,4134,0.0002808,0.000117,0.0003978,discount
06c6be24-b293-385d-543d-8a73e9c089fc,4245,378,4623,0.000318375,0.0001134,0.00043177499999999996,discount
06c7c883-cf6f-db2b-fc43-72fd2dfc0720,4062,486,4548,0.00030464999999999995,0.0001458,0.0004504499999999999,discount
06e09a2e-ce7b-8cf0-d43f-5aa92fa63e6b,9461,545,10006,0.000709575,0.0001635,0.0008730750000000001,discount
06ea48c3-757e-c7dc-fc4e-eacccf5b878e,4143,372,4515,0.000310725,0.00011159999999999999,0.000422325,discount
06f36759-d8b9-1f62-1b78-b4376895cac9,4392,343,4735,0.0003294,0.0001029,0.0004323,discount
06fa8fc6-acf1-1fa2-1c20-781dde5f268f,4508,396,4904,0.0003381,0.00011879999999999999,0.0004569,discount
071e6318-889d-fdcf-b349-80021928afa6,4251,397,4648,0.00031882499999999996,0.0001191,0.0004379249999999999,discount
074473f6-69a1-a9ce-1c79-2ac4bb473a53,4109,386,4495,0.000308175,0.0001158,0.000423975,discount
078991a8-ba2d-9a9d-92a4-b8b661325faa,4410,345,4755,0.00033075,0.0001035,0.00043424999999999996,discount
078ae2fe-4054-59f3-0659-c1069d0cf42d,3947,352,4299,0.000296025,0.00010559999999999999,0.00040162499999999996,discount
07bfabd0-0456-c430-631d-d2b51a307422,4417,368,4785,0.00033127499999999996,0.0001104,0.000441675,discount
07c817d4-3853-8491-df94-27840ab0f825,4316,365,4681,0.0003237,0.00010949999999999999,0.0004332,discount
086ddc3c-6c51-1991-d073-5bceb0979a13,3893,356,4249,0.000291975,0.0001068,0.000398775,discount
0885ab9b-c7c5-04c4-8e25-3af3e3d3e81f,9643,682,10325,0.000723225,0.00020459999999999999,0.000927825,discount
089cb88e-e914-acbd-6fff-8d38b618c313,4766,506,5272,0.00035745,0.0001518,0.0005092499999999999,discount
08a0b5bf-158d-4251-1b90-b62bd2aed923,9599,1085,10684,0.000719925,0.0003255,0.001045425,discount
08b95e84-c8cc-0593-880b-aa0ae495beba,4288,420,4708,0.0003216,0.000126,0.00044760000000000004,discount
08bd73fa-5739-1d34-bc75-142adaa418d9,4368,362,4730,0.0003276,0.0001086,0.0004362,discount
08bf9ba8-52a0-b7d7-0f3b-acec76a45914,4482,361,4843,0.00033614999999999996,0.00010829999999999999,0.00044444999999999993,discount
08c2002e-eb61-51af-d2a5-63a952b97b0b,4393,378,4771,0.000329475,0.0001134,0.000442875,discount
08ca48fc-075c-cef4-71c5-a49f851d2752,4330,408,4738,0.00032474999999999995,0.0001224,0.00044714999999999995,discount
08e3367d-e9d2-bf0d-1f1f-71f7f44d79ee,4270,340,4610,0.00032025,0.000102,0.00042225,discount
08eaa428-f19b-34df-9368-48105505b506,4463,346,4809,0.00033472499999999996,0.0001038,0.00043852499999999994,discount
08eb0bec-0038-762f-5ac0-3ce4959a5b20,3985,374,4359,0.000298875,0.00011219999999999999,0.000411075,discount
091d1c02-eb4f-5f67-9ea9-13eb29094c55,3876,389,4265,0.0002907,0.0001167,0.00040740000000000004,discount
0931e798-9495-a2df-077b-c1588fcf31f1,3978,372,4350,0.00029834999999999996,0.00011159999999999999,0.00040994999999999996,discount
09b07710-7d5b-b43d-25b8-ccf014289997,4250,389,4639,0.00031875,0.0001167,0.00043545000000000004,discount
09c8c575-c260-6c00-38b1-69596e508077,4243,363,4606,0.000318225,0.00010889999999999999,0.000427125,discount
09de6fc7-792a-75a3-64b9-3a6618f52642,4199,348,4547,0.00031492499999999997,0.0001044,0.00041932499999999996,discount
09e33927-881f-13d7-aab5-260252907299,4409,356,4765,0.00033067499999999995,0.0001068,0.00043747499999999994,discount
0a02c5d8-4823-0951-d272-d4491eff1017,4150,372,4522,0.00031125,0.00011159999999999999,0.00042285,discount
0a1b02d2-cd68-4275-384b-dcda7e2fbbc7,4220,373,4593,0.0003165,0.0001119,0.0004284,discount
0a9b3ce5-3eb9-ba73-86db-5f36e54237b2,4352,384,4736,0.00032639999999999996,0.0001152,0.00044159999999999995,discount
0abd3af6-caf1-3ad9-e797-c1479bef8baf,4167,377,4544,0.00031252499999999997,0.0001131,0.00042562499999999995,discount
0ac26592-d9cc-07c8-5156-b9226aa276f1,4149,382,4531,0.00031117499999999996,0.0001146,0.000425775,discount
0ac6ca04-c92a-7764-ea60-c13c44f16b4e,4251,400,4651,0.00031882499999999996,0.00012,0.00043882499999999995,discount
0ac99803-4b78-2606-314d-a8b072ca8ca2,4223,388,4611,0.000316725,0.0001164,0.000433125,discount
0ad176cc-622a-e052-d681-f8eafc4aa084,4035,368,4403,0.000302625,0.0001104,0.000413025,discount
0b070c8b-b691-bca4-eeb3-775095cc5c1a,4015,351,4366,0.000301125,0.0001053,0.000406425,discount
0b22606e-4649-6ae1-1bdc-4591d2c14a3e,3991,357,4348,0.00029932499999999997,0.0001071,0.00040642499999999997,discount
0b780210-9a9d-c018-bd7d-1390922b33a8,4147,372,4519,0.000311025,0.00011159999999999999,0.000422625,discount
0b89d282-04f6-5773-c987-0dde363e6740,3938,379,4317,0.00029534999999999994,0.0001137,0.00040904999999999994,discount
0ba42f10-f200-f8f3-67bb-87a07bffd958,4435,394,4829,0.00033262499999999997,0.00011819999999999999,0.00045082499999999997,discount
0be040a8-68d6-6c9a-9188-43835fd45bbf,4912,370,5282,0.00036839999999999996,0.00011099999999999999,0.00047939999999999994,discount
0be44bb8-7668-d0af-d3a1-a94043a12cb2,4270,399,4669,0.00032025,0.0001197,0.00043995,discount
0c06b4a9-5780-61f0-5428-d08b091dd30b,4289,365,4654,0.000321675,0.00010949999999999999,0.000431175,discount
0c0b6146-549d-c911-7326-ec5cbc344243,4084,405,4489,0.00030629999999999996,0.00012149999999999999,0.00042779999999999994,discount
0c0fec03-63ab-279e-537a-e7e9c4ddf999,9421,595,10016,0.000706575,0.0001785,0.0008850749999999999,discount
0c256864-c623-18de-4e36-2a3a101bfe52,4425,413,4838,0.000331875,0.0001239,0.00045577499999999995,discount
0c32f7a2-49e3-188c-67cb-e68ab16aab7c,4860,393,5253,0.00036449999999999997,0.00011789999999999999,0.00048239999999999996,discount
0c3a7a2c-18ba-3876-8ee6-6c193697c97f,4414,371,4785,0.00033105,0.0001113,0.00044235,discount
0c4d7bbe-e927-ec2e-c209-36f1762e8daf,3909,349,4258,0.000293175,0.00010470000000000001,0.000397875,discount
0c53441f-be56-8bed-4627-68eda3454c76,4389,355,4744,0.00032917499999999996,0.0001065,0.00043567499999999995,discount
0c63a9e4-55b8-a51c-8220-7d513c2ce969,4408,446,4854,0.00033059999999999996,0.0001338,0.00046439999999999996,discount
0c91c803-85e7-4cd7-fe28-93d777c33828,4308,357,4665,0.0003231,0.0001071,0.0004302,discount
0cb0b4cf-872f-8286-5d1b-fe2ce5593e87,4347,466,4813,0.000326025,0.00013979999999999998,0.000465825,discount
0ce294f3-d17c-9221-7d96-e6162fdb5dd4,4431,358,4789,0.000332325,0.0001074,0.000439725,discount
0cf82212-31f2-bc6c-3d31-4153ac5aa0fe,4503,373,4876,0.000337725,0.0001119,0.000449625,discount
0d18c6c3-9766-29c3-2d91-13931e7695fb,4144,369,4513,0.0003108,0.00011070000000000001,0.0004215,discount
0d2862eb-658b-c301-3255-00d713371c27,4235,384,4619,0.000317625,0.0001152,0.00043282499999999996,discount
0d393cd7-cfd1-914b-b0a7-51aab0d9614c,4281,361,4642,0.000321075,0.00010829999999999999,0.00042937499999999996,discount
0d5286fc-784a-a04a-776c-fdc52a1e2fc5,4125,398,4523,0.000309375,0.0001194,0.00042877500000000005,discount
0d5bff3c-9365-ceab-5b3b-3642606de454,4169,382,4551,0.000312675,0.0001146,0.00042727499999999996,discount
0dd684e4-deb5-3b02-d26e-4cc887b642c2,4185,370,4555,0.000313875,0.00011099999999999999,0.000424875,discount
0ddd97bf-7071-8122-e214-7e5d866ed7a3,5022,619,5641,0.00037665,0.0001857,0.00056235,discount
0e0022d3-2ff5-63e9-a9a7-2d1e31ce945d,4353,372,4725,0.000326475,0.00011159999999999999,0.000438075,discount
0e10e41a-ace2-a80f-bbc7-3fd787938332,4229,398,4627,0.000317175,0.0001194,0.00043657500000000003,discount
0e12c034-85be-4454-fabb-693d27c2afbb,3941,370,4311,0.000295575,0.00011099999999999999,0.000406575,discount
0e139bc7-1134-c7e0-c1e9-63200d98ba02,3930,379,4309,0.00029475000000000004,0.0001137,0.00040845000000000003,discount
0e1cb150-c415-9ae9-96e7-fd165a04fdcc,4711,364,5075,0.000353325,0.0001092,0.000462525,discount
0e30ba45-0c28-d417-50af-1b24be04213a,4636,465,5101,0.0003477,0.0001395,0.0004872,discount
0e379025-e011-c600-e30e-ee999fb6c9e7,4410,485,4895,0.00033075,0.0001455,0.00047625,discount
0e8211bb-466e-84c5-8c9d-8bbbddd4824e,3916,362,4278,0.0002937,0.0001086,0.00040229999999999997,discount
0ead7104-51cc-d03e-6a68-f750919e3a25,4591,375,4966,0.000344325,0.0001125,0.000456825,discount
0ee43e32-521f-f3d7-9fdc-498cbe9c59a2,4017,358,4375,0.000301275,0.0001074,0.000408675,discount
0eef6def-337d-c1ce-a0b2-aba768aee968,4134,386,4520,0.00031005,0.0001158,0.00042584999999999997,discount
0ef82506-8694-66bb-3a0e-2d24fad2d76a,4549,389,4938,0.000341175,0.0001167,0.000457875,discount
0f164fe9-1692-a1ea-dcf8-835109655d64,3995,383,4378,0.00029962500000000003,0.00011489999999999999,0.000414525,discount
0f1d2003-55bd-e3c1-1597-a313d1ea2448,4239,361,4600,0.000317925,0.00010829999999999999,0.00042622499999999997,discount
0f3aceff-64c5-54ef-432e-23b087083036,4240,375,4615,0.000318,0.0001125,0.0004305,discount
0f4d871e-af7c-cd0b-74ba-c2d9e573b25e,3991,371,4362,0.00029932499999999997,0.0001113,0.00041062499999999997,discount
0f55436d-c6a3-1e1f-fb5d-90a85e0a7435,4025,377,4402,0.000301875,0.0001131,0.000414975,discount
0f56c216-1629-d2a9-7da9-00255b0026bd,4305,386,4691,0.000322875,0.0001158,0.00043867499999999997,discount
0f57717b-d4f4-12c0-3fdd-a6772dedbd2d,4441,363,4804,0.00033307499999999995,0.00010889999999999999,0.00044197499999999994,discount
0f8c6226-f256-8e11-cec1-c1cd8a938804,4342,384,4726,0.00032565000000000003,0.0001152,0.00044085,discount
0faa413c-fc7a-412a-5fb6-75a373b15997,4568,406,4974,0.0003426,0.00012179999999999999,0.00046439999999999996,discount
0fbc240a-6e4c-a4ae-f444-a76d841869ff,4470,356,4826,0.00033525,0.0001068,0.00044205,discount
0feac319-b972-6f4e-0e1c-2fab6ef3dfba,3995,378,4373,0.00029962500000000003,0.0001134,0.000413025,discount
101e30b9-c6f8-3bae-1d83-0f97c8944c8f,4178,320,4498,0.00031335,9.6e-05,0.00040935,discount
10699ef6-cf3a-1c32-c590-39f386368f55,16492,798,17290,0.0012369,0.0002394,0.0014763,discount
1077fc72-34ca-27ed-44af-e90573f01e2c,3830,366,4196,0.00028725,0.0001098,0.00039705000000000003,discount
107c986b-b085-1d9a-523c-a1b041086801,4365,367,4732,0.000327375,0.00011009999999999999,0.000437475,discount
109ed78c-60be-4190-9059-1c10b5532985,4149,387,4536,0.00031117499999999996,0.00011609999999999999,0.00042727499999999996,discount
