file,prompt_tokens,completion_tokens,total_tokens,input_cost,output_cost,total_cost,pricing_type
0016a4aa-8af7-88a0-f219-85cfb882b306,13125,2403,15528,0.000984375,0.0007209,0.001705275,discount
0034c25a-83aa-3fea-9996-6ddabb7e262d,4447,1282,5729,0.00033352500000000004,0.00038459999999999997,0.000718125,discount
00522cbc-33d7-7a65-a2e3-7c919b45266a,4562,1309,5871,0.00034215,0.0003927,0.00073485,discount
01106555-3417-b4e5-d829-980b957baa25,8152,1749,9901,0.0006113999999999999,0.0005246999999999999,0.0011360999999999997,discount
011a2f5d-5a8e-fae1-5eb7-c30b9b9f3f08,8445,2217,10662,0.0006333749999999999,0.0006651,0.0012984749999999999,discount
0152dfec-aaad-19aa-805c-537750ee0e61,8518,2091,10609,0.0006388499999999999,0.0006273,0.00126615,discount
015751f2-add7-cc5c-49e6-32fb75075388,4497,1360,5857,0.000337275,0.000408,0.000745275,discount
016171e8-feb5-6feb-7de9-113b42fd8059,3953,1307,5260,0.000296475,0.0003921,0.000688575,discount
016fad8f-e9a6-5cd7-3d5e-f6891999ec55,8424,1881,10305,0.0006318,0.0005643,0.0011960999999999999,discount
018c735b-278a-7f93-7778-c90859b2b10d,4318,1032,5350,0.00032385,0.0003096,0.00063345,discount
018e29cd-2942-8472-37a7-a1a5b7d1c009,3998,1055,5053,0.00029985,0.0003165,0.00061635,discount
01973a1d-a0bb-6d5b-758c-60bb58f6fe94,8092,1661,9753,0.0006069,0.0004982999999999999,0.0011051999999999998,discount
019c6ed6-05b2-b831-a98b-de1379260fc4,8571,1457,10028,0.000642825,0.0004371,0.001079925,discount
01c660b6-378f-2f00-bdd3-97ac200c19e1,4754,1289,6043,0.00035655,0.00038669999999999997,0.00074325,discount
01d6eb09-3d1d-bb27-6d48-94f1c4f46f6d,34409,5329,39738,0.002580675,0.0015987,0.004179375,discount
01e8b747-4832-fc9a-9859-46162eb14ecc,4372,1149,5521,0.0003279,0.00034470000000000003,0.0006726,discount
01f84c6c-f978-eb52-6e97-052a5227e394,4509,1244,5753,0.00033817499999999997,0.0003732,0.000711375,discount
021509d6-a57d-7aa6-7e7f-ff9ccf8336bf,9415,2075,11490,0.0007061249999999999,0.0006225,0.001328625,discount
021cde41-0a9e-2efb-2704-b1d077d9d7cc,9269,2305,11574,0.0006951749999999999,0.0006915000000000001,0.001386675,discount
0249e048-a83d-c30b-358f-6f90ea73f7e6,8385,1644,10029,0.000628875,0.0004932,0.001122075,discount
028bffa2-3b89-2a3a-ee4f-5f88ed4fa6d3,4990,931,5921,0.00037424999999999996,0.00027929999999999996,0.0006535499999999999,discount
02ca2334-e1ac-7278-c624-1dd7bfc3194f,4197,955,5152,0.000314775,0.00028649999999999997,0.000601275,discount
02cd1061-eaad-0cdd-191f-5f03592e4442,13104,3078,16182,0.0009827999999999998,0.0009234,0.0019061999999999998,discount
02d0c54c-8ba2-b7a8-c907-44f385d21df2,4226,848,5074,0.00031695,0.0002544,0.00057135,discount
02e21285-0787-5bf1-29be-86e5bf2ad4ce,4169,1350,5519,0.000312675,0.00040500000000000003,0.0007176750000000001,discount
038548e6-9c0c-76f5-6de0-e2cac5b96366,4205,1041,5246,0.000315375,0.0003123,0.0006276750000000001,discount
03cc80a6-a1b2-2eaa-a6ff-898a735486d3,8760,1910,10670,0.000657,0.0005729999999999999,0.00123,discount
